instanceID	dataIDs	label_set	non_label
sense0-2532889X_1968-12-30_01_144.tcf.xml-1-3	sense0,2532889X_1968-12-30_01_144.tcf.xml-1-3	0,1	-
sense1-2532889X_1968-12-30_01_144.tcf.xml-1-3	sense1,2532889X_1968-12-30_01_144.tcf.xml-1-3	0,1	-
sense2-2532889X_1968-12-30_01_144.tcf.xml-1-3	sense2,2532889X_1968-12-30_01_144.tcf.xml-1-3	0,1	-
sense3-2532889X_1968-12-30_01_144.tcf.xml-1-3	sense3,2532889X_1968-12-30_01_144.tcf.xml-1-3	0,1	-
sense4-2532889X_1968-12-30_01_144.tcf.xml-1-3	sense4,2532889X_1968-12-30_01_144.tcf.xml-1-3	0,1	-
sense0-2532889X_1951-12-20_01_089.tcf.xml-1-62	sense0,2532889X_1951-12-20_01_089.tcf.xml-1-62	0,1	-
sense1-2532889X_1951-12-20_01_089.tcf.xml-1-62	sense1,2532889X_1951-12-20_01_089.tcf.xml-1-62	0,1	-
sense2-2532889X_1951-12-20_01_089.tcf.xml-1-62	sense2,2532889X_1951-12-20_01_089.tcf.xml-1-62	0,1	-
sense3-2532889X_1951-12-20_01_089.tcf.xml-1-62	sense3,2532889X_1951-12-20_01_089.tcf.xml-1-62	0,1	-
sense4-2532889X_1951-12-20_01_089.tcf.xml-1-62	sense4,2532889X_1951-12-20_01_089.tcf.xml-1-62	0,1	-
