dataID	context	indices_target_token	indices_target_sentence	lemma
mag_1989_328181.txt-2-36	Included is his Russia, the Soul of the People, symbolic of Russia's historical spiritual quest, depicting the religious philosopher Vladimir Solovyov and Leo Tolstoy walking along the banks of the Volga among multitudes of Russian people of different epochs.	210:220	0:259	multitude_nn
mag_1965_491990.txt-32-1	A multitude of Republicans themselves gained the mistaken impression that their Party's national ticket had abandoned many traditional Republican principles and leaned toward reactionary, extremist and racist fringes.	2:11	0:217	multitude_nn
fic_1979_10650.txt-1376-8	What he remembered at the last was a multitude of heads, nests and hives of faces he did not know, hovering over him, over Elena, intent on the two of them at love, as if witnessing the combat of insects locked in deadly embrace on the mud floor of the hut.	37:46	0:257	multitude_nn
fic_1962_4761.txt-28-10	farther away than the television camera that watched the cheering multitude from above the floor of the hall.	66:75	0:109	multitude_nn
mag_1994_410744.txt-169-3	Cities have a multitude of problems, but too little money is not one of them.	14:23	0:77	multitude_nn
nf_1967_773779.txt-444-34	Administrative officials wield power, although not coercive power, and Parliamentary supervision, valuable though it is, can not constitute adequate guidance for its use or safeguard against its abuse in a multitude of individual cases. '	206:215	0:238	multitude_nn
fic_1970_782000.txt-1012-66	Then an odd following thought came to him: Saul of Tarsus was indeed a Titan, though but fourteen as yet, and the superstitious Greek -- who denounced all superstition as unworthy of an enlightened man -- seemed to glimpse the future when Saul would walk among men with authority and even with terror, hurling that voice of his into the face of multitudes.	345:355	0:356	multitude_nn
fic_1985_10729.txt-2926-8	Stars burned in the sky, an infinite multitude of tiny blue-white fires in a black and boundless dome, and sometimes when I looked up at them I would burst into tears and Aunt Sarah would hold me and caress my face and pray	37:46	0:223	multitude_nn
fic_2003_27412.txt-145-21	Every day as they stepped across it they could be reminded and give thanks for their good fortune and God's multitude of fish in their sea.	108:117	0:139	multitude_nn
nf_1986_774269.txt-1115-10	However, the fact that resources are allocated from a multitude of agencies	54:63	0:75	multitude_nn
news_1985_669454.txt-68-16	' // The MPP ' s Mrs. Garrett credits the program ' s success to a multitude of factors, including a ' ' very conservative board of directors that views the houses as.	67:76	0:167	multitude_nn
nf_1980_773593.txt-600-25	(Christ in the House of His Parents achieves an impression of startling accuracy by stripping away accreted historical flavor to get down to a multitude of sharp things, wood that is woody but not old, costumes which have sloughed the theatricality of Lorenzo and Isabella to become flavorless primitive like David's, neither Palestinian, medieval, nor contemporary but an unspecific amalgam.	143:152	0:392	multitude_nn
fic_1973_10578.txt-4825-25	Another dustup took place on the public beach, when a New York lawyer started reading the United States Constitution to a policeman and a multitude of cheering youths.	138:147	0:167	multitude_nn
nf_1999_773781.txt-758-25	For one thing, assuming that most workers have not chosen to be exploited, his Deweyan picture of a liberal community composed of a multitude of voluntary associations united by common ends-in-view begins to appear either far-fetched or trivial, depending on what one wishes to mean by the adjective voluntary.	132:141	0:310	multitude_nn
fic_1989_780083.txt-2119-7	gold and silver spires, lay a multitude of buildings which, because of the distance, merged into a glimmering bluish mass.	30:39	0:122	multitude_nn
fic_1987_10753.txt-6070-9	(Why not, if he really fed the multitudes?)	31:41	0:43	multitude_nn
fic_1983_780066.txt-2520-9	Moses no more wanted the job of commander of multitudes than I did.	45:55	0:67	multitude_nn
fic_1989_5359.txt-8131-38	He who had dwelt in the shadow of treason all his life, who had hidden himself, when in great assemblies, for fear he would be noticed and treated with scorn, now honored by this multitude in the capital of Christendom in the age-old palace of the popes!	179:188	0:254	multitude_nn
mag_1967_490654.txt-123-62	"(One can understand that the philosopher, in his isolation, yields to the temptation to use his truth as a standard to be imposed upon human affairs; that is, to equate the transcendence inherent in philosophical truth with the altogether different kind of "" transcendence "" by which yardsticks and other standards of measurement are separated from the multitude of objects they are to measure, and one can equally"	353:362	0:414	multitude_nn
mag_1975_289855.txt-5-22	"Violence can be construed as the "" essence "" of hockey only in the sense that it is the attraction for the multitude who do not appreciate."	107:116	0:139	multitude_nn
nf_2005_746111.txt-147-3	Each Founder contains multitudes: Adams the sexist conservative and Adams the admiring consort of Abigail, Franklin the buoyant genius and Franklin the slave trader.	22:32	0:165	multitude_nn
fic_2002_31414.txt-304-2	Amid the multitude of stars, there was one that coincided with a red stationary indicator.	9:18	0:90	multitude_nn
mag_1979_480124.txt-111-7	He supplemented the family income with a multitude of odd jobs while keeping well up with his schoolwork and participating in a full schedule of boyish activities of which he was inevitably the spark plug?	41:50	0:205	multitude_nn
fic_1971_10549.txt-339-9	"Or for that matter, Christ's feeding the multitude with loaves and fishes? """	41:50	0:76	multitude_nn
mag_1968_275124.txt-47-4	Topical sketches and a multitude of zany one-liners, performed by the most irreverent but relevant troupe on TV.	23:32	0:112	multitude_nn
fic_2003_30087.txt-48-13	He had been everything from a mercenary to a smuggler, with a multitude of other shadowy careers in between.	62:71	0:108	multitude_nn
fic_1967_781995.txt-3601-11	He was becoming reconciled to the disturbing discovery of the human multitude.	68:77	0:78	multitude_nn
mag_2001_426201.txt-193-15	"Giving Edith the name of an elven princess "" says for me more than a multitude of words"	69:78	0:87	multitude_nn
fic_2007_34360.txt-36-2	The impoverished multitudes blamed the actions of Wall Street brokers, bankers, big businessmen, and factory owners for their plight, so what could be more attractive than to see someone break into their posh apartments and crack their safes, or nick the diamond necklaces from the fat necks of their bloated wives?	17:27	0:315	multitude_nn
mag_1986_480696.txt-13-12	What the public is offered in the name of Art is a multitude of objects and performances that differ significantly in quality and in kind.	51:60	0:138	multitude_nn
fic_1987_10764.txt-9945-1	The multitude of dials, gauges, and lighted graphs of the support machinery glowed green and orange.	4:13	0:100	multitude_nn
fic_1998_43272.txt-83-65	They move while the houses and buildings stand still like a wall around the church; they move and reverberate within a vivid haze of faces and bodies and voices and sighs: the din of people chattering and enterprising-the colors of fresh paint and fading hues-the figures of shop-owners in front of their housesthe markets of fish fruit vegetables drinks medicine clothes and breadthe multitude of wanderers, of roving children with dark, luminous eyes, even of those who sit quietly as though they are dead-the fleeting drift of beating sandals and scattered bare feet: everything converges in his mind and becomes a blazing visage and sound to him, like an unfiltered reflection of something	385:394	0:693	multitude_nn
mag_1970_494684.txt-99-14	"He was, as Montgomery said of him, "" a triton among a multitude of minnows in the Western world. """	54:63	0:98	multitude_nn
fic_1977_10624.txt-3030-19	In vain, as the prophet said, is salvation hoped for from the hills, and from the multitude of mountains.	82:91	0:105	multitude_nn
fic_1967_781994.txt-1267-8	disciples, distributed the food to the waiting multitude.	47:56	0:57	multitude_nn
news_1982_735470.txt-37-10	At best this is Whitmanesque largeness, the containing of multitudes.	58:68	0:69	multitude_nn
news_1970_729126.txt-17-11	4vvoyee) gre#0 And suddenly there was with the angel a multitude of the heavenly host, praising God and saying: Glory to God in the highest, and on earth peace, good will toward men.	55:64	0:182	multitude_nn
fic_1967_10491.txt-6837-43	"Well, maybe it's not right to ask you this, Tierney, because doing a particular job well requires a narrownessof focus, I believe, but I wonder if you ever, in your off-duty life anyway, considered the multitude of interpretationsthat can be made of a single phenomenon? """	202:211	0:272	multitude_nn
fic_1997_42209.txt-153-4	You know he fed multitudes with the meat of a few fish?	16:26	0:55	multitude_nn
nf_1969_774122.txt-1190-1	The multitude can, therefore, ever be led according to the content of the ideas suggested to it, as well to sublime and noble deeds as,	4:13	0:135	multitude_nn
fic_1965_10457.txt-2823-30	An old man, nearly eighty, covered with a tattered quilt, lay staring with glittering eyes at the roof beams as he waited for the end; a multitude of flies crawled about his mouth, which sagged open, for he was snoring, though awake.	137:146	0:233	multitude_nn
fic_1970_782000.txt-3120-13	He found himself numb of lip and soul as he stood with the multitude of hooded men before the altar in the greatest of the Courts: in the blue dimness of incense and	59:68	0:165	multitude_nn
mag_2000_408849.txt-6-9	// IN RECENT YEARS, researchers have made a multitude of important discoveries about the scale and structure of the universe, the internal workings of the atom, and the evolution of life on Earth.	44:53	0:196	multitude_nn
fic_1971_10537.txt-2514-12	They have to shop in the same marketplace I do for the multitude of life's needs, and this vernacular play-money will never cover their expenses.	55:64	0:145	multitude_nn
mag_2006_398344.txt-100-23	"According to Bradford, they were bundled into the town center where they were made into "" a spectacle and wonder to the multitude which came flocking on all sides to behold them. """	120:129	0:180	multitude_nn
news_1991_605762.txt-31-12	"A neoclassical house such as Shadows on the Tesh, with its multitude of columns across the front, was a good place to start. """	59:68	0:126	multitude_nn
fic_1970_14238.txt-2275-8	And suddenly there was with the angel a multitude of the heavenly hosts praising God and saying -- (The CONGREGATION in a great burst of sound chant forth their praise.)	40:49	0:169	multitude_nn
news_1996_656714.txt-1-7	"But the unremarkable vista here hides a multitude of archaeological treasures. """	40:49	0:80	multitude_nn
mag_1960_491648.txt-306-6	Star bowlers cash in on a multitude of local and regional tournaments, maintain exhibition contracts with equipment makers, earn perhaps 8100 a week for affiliation with a top team, pick up endorsement money and perhaps win money on television contests -- one winner collected $22,500.	26:35	0:285	multitude_nn
nf_1991_773986.txt-1559-3	"Nowadays, a multitude of expert system "" shells "" exist on the market, with prices ranging from hundreds of thousands of dollars down to several hundred dollars."	12:21	0:161	multitude_nn
fic_1963_10432.txt-3699-17	And when he and his father at last leave the school and go into the snow the multitude of flakes seems to have been releasedby his profanation.	77:86	0:143	multitude_nn
fic_1998_43267.txt-273-9	What made the father be so preoccupied with his multitude of questions	48:57	0:70	multitude_nn
nf_1990_774020.txt-465-16	The continuous, routine modelling of worlds of living, through various modes and in a multitude of domains, often is intended to change phenomena in ongoing ways.	86:95	0:162	multitude_nn
mag_1970_479117.txt-164-8	As children, we appreciated especially the unsparing multitudes of other children in the 11.6inerstadt.	53:63	0:103	multitude_nn
nf_2001_746115.txt-0-18	"@@746115 It is fashionable to beat up on Ed schools these days, to accuse them of a multitude of sins, even to suggest that they should be "" blown up. """	84:93	0:152	multitude_nn
nf_1988_774363.txt-1127-26	"(1962:61) Baldry (1965:15) adds further detail: "" Homer regularly assumes that there is a hereditary physical difference between nobles and the multitude, a natural division separating them"	144:153	0:189	multitude_nn
mag_1963_441289.txt-309-15	It is poor and it is ambitious, and it shares common problems with the multitude of new states which have sprung to life since 1959, If the visitor steams into Dakar, Senegal's modern capital, from the sea, his first sensation is surprise.	71:80	0:239	multitude_nn
fic_1995_53000.txt-187-18	I remember one night -- a sleepless thundering Weather Channel night -- when I watched one of the multitude of documentaries produced in the last months.	98:107	0:153	multitude_nn
mag_1991_421207.txt-3-10	Four-stomached animals, like cows and sheep, have a multitude of microbes in their rumen which can break down fiber.	52:61	0:116	multitude_nn
fic_1963_10437.txt-1173-14	"The person who makes the journey with you, the analyst, assunics a multitude of identities: father, mother, lover, hus- hand, teacher -- even God. """	67:76	0:148	multitude_nn
nf_1982_774071.txt-608-20	It has a honeycomb structure and may be regarded as a solid foam (see Table 6.3) with a multitude of pockets of carbon dioxide distributed uniformly through-out its bulk.	88:97	0:170	multitude_nn
nf_1987_774069.txt-566-54	This apparatus was considered to be part of the Bell Telephone Labs scheme for the projection of television images on a large screen almost simultaneously with their reception.67 On February 11, 1929, Leon Nemirovsky of Paris applied for a patent for a secret transmission system using a rotating magnetic wheel with a multitude of recording and reproducing coils.68 Jean Thibaud presented an article on February 27, 1929, which showed the effect of the longitudinal magnetic current on a slow (lowvoltage) electron beam.	319:328	0:521	multitude_nn
mag_2000_409100.txt-9-9	They are there for a reason; actually a multitude of reasons.	40:49	0:61	multitude_nn
nf_1838_747585.txt-481-57	Being far beyond the regular path for descending, and wishing to intercept the procession before its arrival at the burying ground, I had something like the wolf-race I had just beheld to get down in time; unluckily, I had sent Paul back to the place where we had left our cloaks, and donkeys, and the little girl, with directions to ride round the foot of the hill and meet me at the burying - - ground.	285:292	0:404	donkey_nn
fic_1855_9053.txt-3687-7	The charcoal vender disappeared -- unhitched his donkey, and turned him with his head into the cart, his body being between the shafts, which position is considered absolutely essential to a valid sale of charcoal -- and this ceremony being gone through with, proceeded to fill the barrel which he afterwards brought in and emptied in the box prepared for it.	49:55	0:359	donkey_nn
nf_1843_748690.txt-1049-25	CHAPTER IX Badajoz -- Antonio the Gypsy -- Antonio's Proposal -- The Proposal Accepted -- Gypsy Breakfast -- Departure from Badajoz -- The Gypsy Donkey -- Merida -- The Ruined Wall -- The Crone -- The Land of the Moor - - The Black Men -- Life in the Desert -- The Supper.	145:151	0:272	donkey_nn
mag_1852_504526.txt-220-34	Their true character, however, very soon appeared; for, as they drew near, they were found to be a troop of laboring peasants of the neighborhood, mounted on peaceful donkeys, and coming down to the shore in search of salt; and so the alarm ended in a laugh.	167:174	0:258	donkey_nn
nf_1843_748690.txt-1154-34	says the gypsy, and jumping upon its back, he puts it to its paces, first of all whispering something into its ears in Calo, and truly the paces of the donkey are most wonderful, such as I have never seen before. '	152:158	0:214	donkey_nn
nf_1838_747482.txt-1930-7	-- 13 /z/ end a number of donkeys, upon which they take a wholesome exercise, and acquire the elements of equitation at three sous a ride.	26:33	0:138	donkey_nn
nf_1859_748120.txt-0-25	@@748120 txt /q/itue of the Academy ot Music, but often kill time by dropping in at the shows of marvel lous beasts and five-legged donkeys on Chatham street.	132:139	0:158	donkey_nn
fic_1852_2751.txt-4862-10	My associates, without an exception, are boors and donkeys, not unfrequently combining the agreeable properties of both in one anomalous animal yclept a clown.	51:58	0:159	donkey_nn
fic_1859_270.txt-4207-53	Don't be silly and think you'll try To bother the colleges, when you die, With codicil this, and codicil that, That Knowledge may starve while Law grows fat; For there never was pitcher that wouldn't spill, And there's always a flaw in a donkey's will!	238:244	0:252	donkey_nn
mag_1852_504502.txt-398-19	These arrangements had scarcely been effected before the crowd of pilgrims came on-men, women, and childrenmounted on donkeys, horses, camels, and mules, and	118:125	0:157	donkey_nn
fic_1860_616.txt-3124-92	All these innumerable eyes looked down into the street, the whole capacity of which was thronged with festal figures, in such fantastic variety that it had taken centuries to contrive them; and through the midst of the mad, merry stream of human life rolled slowly onward a never-ending procession of all the vehicles in Rome, from the ducal carriage, with the powdered coachman high in front, and the three golden lackeys clinging in the rear, down to the rustic cart drawn by its single donkey.	489:495	0:496	donkey_nn
fic_1856_7698.txt-472-2	Domenico the donkey brings, Now for our ride!	13:19	0:45	donkey_nn
fic_1852_3609.txt-300-19	"Nay, the dog was permitted to jump on his knee: An honor that vex'd our poor donkey to see. """	77:83	0:93	donkey_nn
fic_1843_7208.txt-2342-16	His voice (Gustavus Cobb's voice) was decidedly and peremptorily in favor of a donkey mail!	79:85	0:91	donkey_nn
fic_1860_9072.txt-2829-2	That wretched donkey carries on his back the price of every man	14:20	0:63	donkey_nn
fic_1832_8862.txt-325-57	O'Leary I'll just tell you how it is, my jewel; as you seem to be a pretty clever fellow, and think that you can do something to serve the lady, I'll just take upon myself to let you see her just; but mark me, master Gubbins; if any donkey driver, or what not, dares cock an eye of affection upon this lady, I'll be bound to say I'll give him a nate drubbing.	233:239	0:359	donkey_nn
mag_1848_565755.txt-397-21	in a boat to the opposite side of the city, beyond the barracks; where we found the horses and donkeys waiting for us.	95:102	0:118	donkey_nn
fic_1851_746.txt-2590-6	he called me ten times a donkey, and piled a lot of jackasses on top of THAT!	25:31	0:77	donkey_nn
fic_1855_604.txt-809-10	Upon my word, you are nearly as great a donkey as the poor unfortunate imagined himself.	40:46	0:88	donkey_nn
nf_1843_748690.txt-1587-35	The animal no sooner perceived us than she stopped short, turned round, and attempted to escape by the way she had come; her rider, however, detained her, whereupon the donkey kicked violently, and would probably have flung the former, had she not sprung nimbly to the ground.	169:175	0:276	donkey_nn
mag_1845_587513.txt-312-13	Here the little pilot suddenly stuck his heels into the sides of his donkey, and dashed onward at a killing pace; while mule and horse followed hard upon his track, to the great admiration of ragamuffins, who had assembled to witness the entrde of the distinguished party.	69:75	0:272	donkey_nn
nf_1838_747585.txt-1529-15	It was dark when we arrived, and I jumped on shore searching for a donkey, but none was to be had.	67:73	0:98	donkey_nn
fic_1845_622.txt-1201-37	or two outports in France, and an occasional visit to Portsmouth, Plymouth, and Deal, he had in reality seen no more of mankind, however, than if he had been riding a donkey in one of his native mines.	167:173	0:201	donkey_nn
fic_1855_602.txt-4503-54	The wood is of a dark brown hue, but retains its form in perfection, the pieces being from one to fifteen feet in length, and from half a foot to three feet in thickness, strewed so closely together, as far as the eye can reach, that an Egyptian donkey can scarcely thread its way through amongst them, and so natural that, were it in Scotland or Ireland, it might pass without remark for some enormous drained bog, on which the exhumed trees lay rotting in the sun.	246:252	0:466	donkey_nn
fic_1854_3384.txt-1965-12	I have nothing to do with such milk-sop organizations, or the donkeys that draggle at their heels.	62:69	0:98	donkey_nn
fic_1835_7353.txt-1191-8	The hilly path was ascended by means of donkeys, which we procured at its base.	40:47	0:79	donkey_nn
fic_1852_3726.txt-347-4	' Call it Stupid Donkey, ' mumbled a voice behind him; and Geoffrey advanced, his mouth as usual full of something besides words. '	17:23	0:131	donkey_nn
fic_1850_184.txt-1431-25	"His supremacy was at an end, and there was danger that some other bold fellow might take it into his head to thrash the donkey after the lion's skin had been stripped from his shoulders. """	120:126	0:188	donkey_nn
fic_1835_8114.txt-1965-30	Like the crest of a helmet taught proudly to nod And wave like a meteor's train abroad, Was the long, long tail, that glorified The glorious donkey's hinder side!	141:147	0:162	donkey_nn
nf_1838_747585.txt-1265-14	I waited a little longer, and then, becoming impatient, mounted a donkey to ride to the sheikhs.	66:72	0:96	donkey_nn
fic_1852_3609.txt-313-8	Had they enter'd the room while the donkey withdrew, They'd have seen their own folly	36:42	0:85	donkey_nn
fic_1845_7317.txt-1588-14	He laid himself to it, his heels paddling in the sides of his donkey with redoubled industry.	62:68	0:93	donkey_nn
fic_1843_7208.txt-11924-17	The old doctrine was, that the soul of a philosopher might possess the body of a donkey; but it is an altogether new-fangled thing for the spirit of a Bakewell bull or a Merino to take up its residence in the body of a doctor of divinity, or that of a lecturer on Hygiene.	81:87	0:272	donkey_nn
fic_1838_7085.txt-1618-2	That silly donkey, Jacques, we met on the road at old Alice's hostel, said he had guided a monk to Ducosse's, and, when I would know more, he swore at me by his beard that he would not tell.	11:17	0:190	donkey_nn
fic_1860_616.txt-1354-0	Donkeys, bearing panniers stuffed out with kitchen vegetables, and requiring an ample roadway, roughly shouldered aside the throng.	0:7	0:131	donkey_nn
fic_1860_9072.txt-1841-7	One had gone to look for his donkey, which had a habit of straying into the vaulted stables of the castle; but while scaling the difficult pathway the poor fellow's progress had been arrested, and his senses bewildered, by the sight of a gigantic form seated upon the abutment, and waving him back by a forbidding gesture.	29:35	0:322	donkey_nn
fic_1846_7036.txt-2125-21	"But a neighbour tied some fresh turnips to a stick, and fastened them so that they swung directly before the donkey's nose, and off he set on a brisk trot, in hopes of overtaking them. """	109:115	0:186	donkey_nn
fic_1843_7208.txt-2343-17	"He was convinced that the whole country would rise to a man, in favor of a donkey mail, in preference to the present post office system! """	75:81	0:138	donkey_nn
nf_1843_748690.txt-1414-27	", "" said the woman, pointing with her hand in a particular direction; "" he is prisoner yonder for choring a mailla (stealing a donkey); we are come to see what we can do in his behalf; and where can we lodge better than in this forest, where there is nothing to pay?"	127:133	0:266	donkey_nn
fic_1855_604.txt-1880-34	A diddler stations himself upon this bridge, respectfully informs all passers by of the new county law, which establishes a toll of one cent for foot passengers, two for horses and donkeys, and so forth, and so forth.	181:188	0:217	donkey_nn
nf_1838_747585.txt-436-15	She was, of course, the child of poor parents, of whom the donkey was the chief support.	59:65	0:88	donkey_nn
fic_1860_9072.txt-3702-25	The party were organized as in the morning, the female portion, in consideration of Maysunah's feebleness, being mounted on the well-trained donkeys.	141:148	0:149	donkey_nn
fic_1843_7208.txt-6866-63	One member hinted and proposed that there should be a general destruction of the enemy's handbills; which was amended so as to embrace a thrashing of the enemy's bill-stickers, wherever found; which was still further enlarged, so as to cover the special case of freighting a hostile bill-sticker's cart with building-stone and breaking a bill-sticker's donkey's back.	353:359	0:367	donkey_nn
fic_1839_1484.txt-1830-35	Others were walking leisurely up and down, beneath the few decapitated trees, which represent a public promenade; and a boy, with a blue frock and crimson cap, was driving three donkeys down the street.	178:185	0:202	donkey_nn
nf_1843_748690.txt-467-47	He came from the Spanish frontier with meal and other articles; he said that his wife was following him and would soon arrive, and in about a quarter of an hour she made her appearance, dripping with rain, and also mounted on a donkey.	228:234	0:235	donkey_nn
mag_1847_524175.txt-916-3	much of the donkey in them; for the stupidest brutes and the most enlightened demons agree in equally lacking docility and reverence.	12:18	0:133	donkey_nn
fic_1860_615.txt-1436-40	Old Beppo, the millionnaire of his ragged fraternity, it is a wonder that no artist paints him as the cripple whom St. Peter heals at the Beautiful Gate of the Temple, - - was just mounting his donkey to depart, laden with the rich spoil of the day's beggary.	194:200	0:259	donkey_nn
fic_1843_7208.txt-11956-37	Thus, man, the noblest creature of the earth, must fatten on bran bread and spare vegetables; while the horse, we suppose, is to feed on custards, and the right worshipful donkey on blancmange and ice-cream.	172:178	0:207	donkey_nn
mag_1853_504777.txt-20-0	"Donkeys brayed, Mexicans chattered, cocks crew, every horse in the corral, or horse-yard, seemed determined to give us his farewell neigh; and amid the almost stunning din I could with difficulty catch the parting words of our host: "" Good-by; never trouble yourselves about the horses -- but take good"	0:7	0:302	donkey_nn
nf_1838_747585.txt-1531-29	We were obliged to walk smartly, too, as the gate closed at nine oclock; but when about half way there we met an Arab with a donkey, cheering the stillness of the evening with a song.	125:131	0:183	donkey_nn
fic_1851_746.txt-2559-7	""" Then be called ten times a donkey, and a mule, and an ass, and begone, or I'll clear the world of thee! """	29:35	0:107	donkey_nn
nf_1838_747585.txt-8-17	Having arranged this, and not being particularly pleased with the interior, and liking exceedingly the donkeys on which it is the custom there to mount on all occasions	103:110	0:168	donkey_nn
nf_1856_755595.txt-2253-41	By this beauteous river we came to a place where rain and flood had worn the precipice into a steep declivity, shelving towards another precipice, and my horse, accustomed to it, took me down where an English donkey would scarcely have ventured.	209:215	0:245	donkey_nn
nf_1843_748690.txt-1150-18	Gypsy gentleman, ' say I to one of them, ' what will you have for that donkey? '	71:77	0:80	donkey_nn
fic_1860_9072.txt-2975-6	"Go on, Abou; your donkey is fresher than mine. """	18:24	0:48	donkey_nn
nf_1843_748690.txt-1158-8	Vamonos, ' say I, but the donkey won't move.	26:32	0:44	donkey_nn
fic_1850_2535.txt-154-28	On reaching his house, they found the old man sitting at the door, while his son, a good boy, was preparing to take the donkey to market, with a cart load of turnips, radishes, peas, beans, and cabbage.	120:126	0:202	donkey_nn
fic_1833_7201.txt-454-18	There I took my solitary walk, morning and evening; or, mounted on a little mouse-colored donkey, paced demurely along the woodland pathway.	90:96	0:140	donkey_nn
fic_1855_9053.txt-137-57	It would seem to be the most reasonable thing in the world, Page image - Page 013. that this poor little dilapidated housekeeper should have been on her way toward those rich realms of hams and steaks and legs of mutton, toward which the flood poured, jostling the market-carts, and bewildering the oracularlooking donkeys who gazed at everything from beneath their shaggy eyebrows, as they munched their scanty provender in the stationary carts.	315:322	0:446	donkey_nn
nf_1838_747585.txt-459-2	Leaving our donkeys at its foot, and following the nimble footsteps of my little Arab girl, we climbed by a steep ascent to the first range of tombs.	12:19	0:149	donkey_nn
fic_1856_7698.txt-435-19	The streets, too, through whose narrow, dusty track We ride in files, each on our donkey's back, When evening's shadow o'er the high gray walls, O'ertopped with oranges and olives, falls, And at each corner ' neath its roof of tiles, Hung with poor offerings, the Madonna smiles In her rude shrine so picturesque with dirt.	82:88	0:323	donkey_nn
nf_1838_747585.txt-874-19	Getting rid of them, or as many of them as we could, we again mounted our shaggy donkeys, and rode to the Island of PhilcB.	81:88	0:123	donkey_nn
fic_1854_9218.txt-1169-19	The comfortable sled, with its wolf-skins and bear-skins, stood at the door, with the same strong donkey fastened to it which was Gottlieb's patient companion in all his journeys through the forest.	98:104	0:198	donkey_nn
fic_1852_3609.txt-310-21	The man roared -- the guests laugh'd dog the bell rung: Coals, poker, and tongs, at the donkey were flung, Till the blows and the kicks, with combined demonstration, Convinced him that this was a bad speculation; So, mortified deeply, his footsteps deeply he, Hurt much in his mind, but still more in his body.	88:94	0:310	donkey_nn
mag_1848_565755.txt-427-5	I have had so many donkey frolics that I have almost cease (l laughing at donkey parties.	19:25	0:89	donkey_nn
nf_1856_755595.txt-90-25	"The waiter came round, and the unhappy man, in confident but mellifluous tones, pointing to the bread, asked for "" My donkeys. """	118:125	0:128	donkey_nn
fic_1835_8114.txt-1961-4	It was not a donkey of vulgar breed, But a cloudy vision -- a night-mare steed!	13:19	0:79	donkey_nn
fic_1850_2535.txt-122-17	Every week he sent fruit and vegetables to market, in a cart, drawn by a donkey, which some of the neighbors had given to him.	73:79	0:126	donkey_nn
nf_1838_747585.txt-901-9	I was glad to get back to my rascally donkey.	38:44	0:45	donkey_nn
fic_1843_7208.txt-12805-16	"Just as he turned the corner leading to the door of St. Stephen's, the donkey, fixing his eye steadily on the editor's messenger, would start off at a smart gallop, and, as a matter of course, reach the door several seconds before the messenger, and would immediately commence setting up a portentous bray, as if to give notice to Mr. Grant that more "" copy, "" as it is technically styled, was needed."	71:77	0:401	donkey_nn
nf_1838_747585.txt-435-20	But, tender and delicate as she looked, she would have walked by the side of e2 /z/ her donkey, and tired down the strongest man.	88:94	0:129	donkey_nn
mag_1852_504526.txt-224-7	After a time, the train of donkeys, bearing their heavy burdens, went toiling up the steep ascent again, and disappeared.	27:34	0:121	donkey_nn
mag_1856_505599.txt-27-8	My last article left the party on their donkeys, I returning from the grottoes and tombs on the Mountain of Osioot.	40:47	0:115	donkey_nn
nf_1838_747585.txt-912-36	Returning now, at the end of nine hours ' bard work, crossing rivers and rambling among ruins, the sharp exercise, and the grating of my teeth at the stubborn movements of my donkey, gave me an extraordinary voracity, and dinner, the all-important, never-to-be-forgotten, business of the day, the delight alike of the ploughman and philosopher, dinner, with its uncertain goodness, began to press upon the most tender sensibilities of my nature.	175:181	0:445	donkey_nn
nf_1843_748690.txt-1171-18	dispose of the donkey; no one, however, will buy him; he is a Calo donkey, and every person avoids him.	67:73	0:103	donkey_nn
mag_1848_565755.txt-432-16	Our two cousins, Emily and Helen, rode on country saddles, and a Greek donkey driver walked by their side.	71:77	0:106	donkey_nn
fic_1835_8114.txt-1986-49	You may put out the eyes of the sun at mid-day -- You may hold a young cherubim fast by the tail -- You may steal from night's angel his blanket away -- Or the song of the bard at its flood-tide may stay, But that cloud-phantom donkey to stop you would fail!	228:234	0:258	donkey_nn
fic_1848_7193.txt-1295-33	"-- The Doctor's visage was elongated beneath his wig, into a most refreshing solemnity, reminding you of some strange creation of fabulous history, linking the prominent characteristics of the donkey and the owl. """	193:199	0:214	donkey_nn
nf_1852_752548.txt-796-22	A lady once told him in jest that her youngest brother, a lad of twelve years old, had called his donkey Braham, in honour of the great singer of that name.	98:104	0:156	donkey_nn
nf_1843_748690.txt-1151-22	' I will have ten dollars for it, Caballero nacional, ' says the gypsy; ' it is the best donkey in all Spain. '	89:95	0:111	donkey_nn
nf_1856_755595.txt-89-1	"My donkeys, "" was the prompt reply, and the joke was winked down the table, while the Spaniard was hammering away at "" My donkeys "" till he got the pronunciation perfect."	3:10	0:170	donkey_nn
fic_1846_7036.txt-2123-11	""" I manage children pretty much as the man did the donkey, "" replied Mrs. Fairweather. """	51:57	0:88	donkey_nn
mag_1848_565755.txt-398-1	The donkey driver, Y., said lie meant to make a good rider of me, but 1 confess I had some fear of mounting even the meek little fellow, sure footed and good, which was allotted me.	4:10	0:181	donkey_nn
fic_1839_1484.txt-211-74	Then she went to the market and told Frau Bridget all about it; and Frau Bridget said, that, two nights before, Hans Claus, the cooper, had heard a great pounding in his shop, and in the morning found new hoops on all his old hogsheads; and that a man with a lantern and a ladder had been seen riding out of town at midnight on a donkey, and that the same night the old windmill, at Kloster St. Thomas, had	330:336	0:406	donkey_nn
