instanceID	dataIDs	label_set	non_label
tweet13691	13691	0,1,2	-
tweet13692	13692	0,1,2	-
tweet13693	13693	0,1,2	-
tweet13694	13694	0,1,2	-
tweet13695	13695	0,1,2	-
tweet13696	13696	0,1,2	-
tweet13697	13697	0,1,2	-
tweet13698	13698	0,1,2	-
tweet13699	13699	0,1,2	-
tweet13700	13700	0,1,2	-
tweet13701	13701	0,1,2	-
tweet13702	13702	0,1,2	-
tweet13703	13703	0,1,2	-
tweet13704	13704	0,1,2	-
tweet13705	13705	0,1,2	-
tweet13706	13706	0,1,2	-
tweet13707	13707	0,1,2	-
tweet13708	13708	0,1,2	-
tweet13709	13709	0,1,2	-
tweet13710	13710	0,1,2	-
tweet13711	13711	0,1,2	-
tweet13712	13712	0,1,2	-
tweet13713	13713	0,1,2	-
tweet13714	13714	0,1,2	-
tweet13715	13715	0,1,2	-
tweet13716	13716	0,1,2	-
tweet13717	13717	0,1,2	-
tweet13718	13718	0,1,2	-
tweet13719	13719	0,1,2	-
tweet13720	13720	0,1,2	-
tweet13721	13721	0,1,2	-
tweet13722	13722	0,1,2	-
tweet13723	13723	0,1,2	-
tweet13724	13724	0,1,2	-
tweet13725	13725	0,1,2	-
tweet13726	13726	0,1,2	-
tweet13727	13727	0,1,2	-
tweet13728	13728	0,1,2	-
tweet13729	13729	0,1,2	-
tweet13730	13730	0,1,2	-
tweet13731	13731	0,1,2	-
tweet13732	13732	0,1,2	-
tweet13733	13733	0,1,2	-
tweet13734	13734	0,1,2	-
tweet13735	13735	0,1,2	-
tweet13736	13736	0,1,2	-
tweet13737	13737	0,1,2	-
tweet13738	13738	0,1,2	-
tweet13739	13739	0,1,2	-
tweet13740	13740	0,1,2	-
tweet13741	13741	0,1,2	-
tweet13742	13742	0,1,2	-
tweet13743	13743	0,1,2	-
tweet13744	13744	0,1,2	-
tweet13745	13745	0,1,2	-
tweet13746	13746	0,1,2	-
tweet13747	13747	0,1,2	-
tweet13748	13748	0,1,2	-
tweet13749	13749	0,1,2	-
tweet13750	13750	0,1,2	-
tweet13751	13751	0,1,2	-
tweet13752	13752	0,1,2	-
tweet13753	13753	0,1,2	-
tweet13754	13754	0,1,2	-
tweet13755	13755	0,1,2	-
tweet13756	13756	0,1,2	-
tweet13757	13757	0,1,2	-
tweet13758	13758	0,1,2	-
tweet13759	13759	0,1,2	-
tweet13760	13760	0,1,2	-
tweet13761	13761	0,1,2	-
tweet13762	13762	0,1,2	-
tweet13763	13763	0,1,2	-
tweet13764	13764	0,1,2	-
tweet13765	13765	0,1,2	-
tweet13766	13766	0,1,2	-
tweet13767	13767	0,1,2	-
tweet13768	13768	0,1,2	-
tweet13769	13769	0,1,2	-
tweet13770	13770	0,1,2	-
tweet13771	13771	0,1,2	-
tweet13772	13772	0,1,2	-
tweet13773	13773	0,1,2	-
tweet13774	13774	0,1,2	-
tweet13775	13775	0,1,2	-
tweet13776	13776	0,1,2	-
tweet13777	13777	0,1,2	-
tweet13778	13778	0,1,2	-
tweet13779	13779	0,1,2	-
tweet13780	13780	0,1,2	-
tweet13781	13781	0,1,2	-
tweet13782	13782	0,1,2	-
tweet13783	13783	0,1,2	-
tweet13784	13784	0,1,2	-
tweet13785	13785	0,1,2	-
tweet13786	13786	0,1,2	-
tweet13787	13787	0,1,2	-
tweet13788	13788	0,1,2	-
tweet13789	13789	0,1,2	-
tweet13790	13790	0,1,2	-
tweet13791	13791	0,1,2	-
tweet13792	13792	0,1,2	-
tweet13793	13793	0,1,2	-
tweet13794	13794	0,1,2	-
tweet13795	13795	0,1,2	-
tweet13796	13796	0,1,2	-
tweet13797	13797	0,1,2	-
tweet13798	13798	0,1,2	-
tweet13799	13799	0,1,2	-
tweet13800	13800	0,1,2	-
tweet13801	13801	0,1,2	-
tweet13802	13802	0,1,2	-
tweet13803	13803	0,1,2	-
tweet13804	13804	0,1,2	-
tweet13805	13805	0,1,2	-
tweet13806	13806	0,1,2	-
tweet13807	13807	0,1,2	-
tweet13808	13808	0,1,2	-
tweet13809	13809	0,1,2	-
tweet13810	13810	0,1,2	-
tweet13811	13811	0,1,2	-
tweet13812	13812	0,1,2	-
tweet13813	13813	0,1,2	-
tweet13814	13814	0,1,2	-
tweet13815	13815	0,1,2	-
tweet13816	13816	0,1,2	-
tweet13817	13817	0,1,2	-
tweet13818	13818	0,1,2	-
tweet13819	13819	0,1,2	-
tweet13820	13820	0,1,2	-
tweet13821	13821	0,1,2	-
tweet13822	13822	0,1,2	-
tweet13823	13823	0,1,2	-
tweet13824	13824	0,1,2	-
tweet13825	13825	0,1,2	-
tweet13826	13826	0,1,2	-
tweet13827	13827	0,1,2	-
tweet13828	13828	0,1,2	-
tweet13829	13829	0,1,2	-
tweet13830	13830	0,1,2	-
tweet13831	13831	0,1,2	-
tweet13832	13832	0,1,2	-
tweet13833	13833	0,1,2	-
tweet13834	13834	0,1,2	-
tweet13835	13835	0,1,2	-
tweet13836	13836	0,1,2	-
tweet13837	13837	0,1,2	-
tweet13838	13838	0,1,2	-
tweet13839	13839	0,1,2	-
tweet13840	13840	0,1,2	-
tweet13841	13841	0,1,2	-
tweet13842	13842	0,1,2	-
tweet13843	13843	0,1,2	-
tweet13844	13844	0,1,2	-
tweet13845	13845	0,1,2	-
tweet13846	13846	0,1,2	-
tweet13847	13847	0,1,2	-
tweet13848	13848	0,1,2	-
tweet13849	13849	0,1,2	-
tweet13850	13850	0,1,2	-
tweet13851	13851	0,1,2	-
tweet13852	13852	0,1,2	-
tweet13853	13853	0,1,2	-
tweet13854	13854	0,1,2	-
tweet13855	13855	0,1,2	-
tweet13856	13856	0,1,2	-
tweet13857	13857	0,1,2	-
tweet13858	13858	0,1,2	-
tweet13859	13859	0,1,2	-
tweet13860	13860	0,1,2	-
tweet13861	13861	0,1,2	-
tweet13862	13862	0,1,2	-
tweet13863	13863	0,1,2	-
tweet13864	13864	0,1,2	-
tweet13865	13865	0,1,2	-
tweet13866	13866	0,1,2	-
tweet13867	13867	0,1,2	-
tweet13868	13868	0,1,2	-
tweet13869	13869	0,1,2	-
tweet13870	13870	0,1,2	-
tweet13871	13871	0,1,2	-
tweet13872	13872	0,1,2	-
tweet13873	13873	0,1,2	-
tweet13874	13874	0,1,2	-
tweet13875	13875	0,1,2	-
tweet13876	13876	0,1,2	-
tweet13877	13877	0,1,2	-
tweet13878	13878	0,1,2	-
tweet13879	13879	0,1,2	-
tweet13880	13880	0,1,2	-
tweet13881	13881	0,1,2	-
tweet13882	13882	0,1,2	-
tweet13883	13883	0,1,2	-
tweet13884	13884	0,1,2	-
tweet13885	13885	0,1,2	-
tweet13886	13886	0,1,2	-
tweet13887	13887	0,1,2	-
tweet13888	13888	0,1,2	-
tweet13889	13889	0,1,2	-
tweet13890	13890	0,1,2	-
tweet13891	13891	0,1,2	-
tweet13892	13892	0,1,2	-
tweet13893	13893	0,1,2	-
tweet13894	13894	0,1,2	-
tweet13895	13895	0,1,2	-
tweet13896	13896	0,1,2	-
tweet13897	13897	0,1,2	-
tweet13898	13898	0,1,2	-
tweet13899	13899	0,1,2	-
tweet13900	13900	0,1,2	-
tweet13901	13901	0,1,2	-
tweet13902	13902	0,1,2	-
tweet13903	13903	0,1,2	-
tweet13904	13904	0,1,2	-
tweet13905	13905	0,1,2	-
tweet13906	13906	0,1,2	-
tweet13907	13907	0,1,2	-
tweet13908	13908	0,1,2	-
tweet13909	13909	0,1,2	-
tweet13910	13910	0,1,2	-
tweet13911	13911	0,1,2	-
tweet13912	13912	0,1,2	-
tweet13913	13913	0,1,2	-
tweet13914	13914	0,1,2	-
tweet13915	13915	0,1,2	-
tweet13916	13916	0,1,2	-
tweet13917	13917	0,1,2	-
tweet13918	13918	0,1,2	-
tweet13919	13919	0,1,2	-
tweet13920	13920	0,1,2	-
tweet13921	13921	0,1,2	-
tweet13922	13922	0,1,2	-
tweet13923	13923	0,1,2	-
tweet13924	13924	0,1,2	-
tweet13925	13925	0,1,2	-
tweet13926	13926	0,1,2	-
tweet13927	13927	0,1,2	-
tweet13928	13928	0,1,2	-
tweet13929	13929	0,1,2	-
tweet13930	13930	0,1,2	-
tweet13931	13931	0,1,2	-
tweet13932	13932	0,1,2	-
tweet13933	13933	0,1,2	-
tweet13934	13934	0,1,2	-
tweet13935	13935	0,1,2	-
tweet13936	13936	0,1,2	-
tweet13937	13937	0,1,2	-
tweet13938	13938	0,1,2	-
tweet13939	13939	0,1,2	-
tweet13940	13940	0,1,2	-
tweet13941	13941	0,1,2	-
tweet13942	13942	0,1,2	-
tweet13943	13943	0,1,2	-
tweet13944	13944	0,1,2	-
tweet13945	13945	0,1,2	-
tweet13946	13946	0,1,2	-
tweet13947	13947	0,1,2	-
tweet13948	13948	0,1,2	-
tweet13949	13949	0,1,2	-
tweet13950	13950	0,1,2	-
tweet13951	13951	0,1,2	-
tweet13952	13952	0,1,2	-
tweet13953	13953	0,1,2	-
tweet13954	13954	0,1,2	-
tweet13955	13955	0,1,2	-
tweet13956	13956	0,1,2	-
tweet13957	13957	0,1,2	-
tweet13958	13958	0,1,2	-
tweet13959	13959	0,1,2	-
tweet13960	13960	0,1,2	-
tweet13961	13961	0,1,2	-
tweet13962	13962	0,1,2	-
tweet13963	13963	0,1,2	-
tweet13964	13964	0,1,2	-
tweet13965	13965	0,1,2	-
tweet13966	13966	0,1,2	-
tweet13967	13967	0,1,2	-
tweet13968	13968	0,1,2	-
tweet13969	13969	0,1,2	-
tweet13970	13970	0,1,2	-
tweet13971	13971	0,1,2	-
tweet13972	13972	0,1,2	-
tweet13973	13973	0,1,2	-
tweet13974	13974	0,1,2	-
tweet13975	13975	0,1,2	-
tweet13976	13976	0,1,2	-
tweet13977	13977	0,1,2	-
tweet13978	13978	0,1,2	-
tweet13979	13979	0,1,2	-
tweet13980	13980	0,1,2	-
tweet13981	13981	0,1,2	-
tweet13982	13982	0,1,2	-
tweet13983	13983	0,1,2	-
tweet13984	13984	0,1,2	-
tweet13985	13985	0,1,2	-
tweet13986	13986	0,1,2	-
tweet13987	13987	0,1,2	-
tweet13988	13988	0,1,2	-
tweet13989	13989	0,1,2	-
tweet13990	13990	0,1,2	-
tweet13991	13991	0,1,2	-
tweet13992	13992	0,1,2	-
tweet13993	13993	0,1,2	-
tweet13994	13994	0,1,2	-
tweet13995	13995	0,1,2	-
tweet13996	13996	0,1,2	-
tweet13997	13997	0,1,2	-
tweet13998	13998	0,1,2	-
tweet13999	13999	0,1,2	-
tweet14000	14000	0,1,2	-
tweet14001	14001	0,1,2	-
tweet14002	14002	0,1,2	-
tweet14003	14003	0,1,2	-
tweet14004	14004	0,1,2	-
tweet14005	14005	0,1,2	-
tweet14006	14006	0,1,2	-
tweet14007	14007	0,1,2	-
tweet14008	14008	0,1,2	-
tweet14009	14009	0,1,2	-
tweet14010	14010	0,1,2	-
tweet14011	14011	0,1,2	-
tweet14012	14012	0,1,2	-
tweet14013	14013	0,1,2	-
tweet14014	14014	0,1,2	-
tweet14015	14015	0,1,2	-
tweet14016	14016	0,1,2	-
tweet14017	14017	0,1,2	-
tweet14018	14018	0,1,2	-
tweet14019	14019	0,1,2	-
tweet14020	14020	0,1,2	-
tweet14021	14021	0,1,2	-
tweet14022	14022	0,1,2	-
tweet14023	14023	0,1,2	-
tweet14024	14024	0,1,2	-
tweet14025	14025	0,1,2	-
tweet14026	14026	0,1,2	-
tweet14027	14027	0,1,2	-
tweet14028	14028	0,1,2	-
tweet14029	14029	0,1,2	-
tweet14030	14030	0,1,2	-
tweet14031	14031	0,1,2	-
tweet14032	14032	0,1,2	-
tweet14033	14033	0,1,2	-
tweet14034	14034	0,1,2	-
tweet14035	14035	0,1,2	-
tweet14036	14036	0,1,2	-
tweet14037	14037	0,1,2	-
tweet14038	14038	0,1,2	-
tweet14039	14039	0,1,2	-
tweet14040	14040	0,1,2	-
tweet14041	14041	0,1,2	-
tweet14042	14042	0,1,2	-
tweet14043	14043	0,1,2	-
tweet14044	14044	0,1,2	-
tweet14045	14045	0,1,2	-
tweet14046	14046	0,1,2	-
tweet14047	14047	0,1,2	-
tweet14048	14048	0,1,2	-
tweet14049	14049	0,1,2	-
tweet14050	14050	0,1,2	-
tweet14051	14051	0,1,2	-
tweet14052	14052	0,1,2	-
tweet14053	14053	0,1,2	-
tweet14054	14054	0,1,2	-
tweet14055	14055	0,1,2	-
tweet14056	14056	0,1,2	-
tweet14057	14057	0,1,2	-
tweet14058	14058	0,1,2	-
tweet14059	14059	0,1,2	-
tweet14060	14060	0,1,2	-
tweet14061	14061	0,1,2	-
tweet14062	14062	0,1,2	-
tweet14063	14063	0,1,2	-
tweet14064	14064	0,1,2	-
tweet14065	14065	0,1,2	-
tweet14066	14066	0,1,2	-
tweet14067	14067	0,1,2	-
tweet14068	14068	0,1,2	-
tweet14069	14069	0,1,2	-
tweet14070	14070	0,1,2	-
tweet14071	14071	0,1,2	-
tweet14072	14072	0,1,2	-
tweet14073	14073	0,1,2	-
tweet14074	14074	0,1,2	-
tweet14075	14075	0,1,2	-
tweet14076	14076	0,1,2	-
tweet14077	14077	0,1,2	-
tweet14078	14078	0,1,2	-
tweet14079	14079	0,1,2	-
tweet14080	14080	0,1,2	-
tweet14081	14081	0,1,2	-
tweet14082	14082	0,1,2	-
tweet14083	14083	0,1,2	-
tweet14084	14084	0,1,2	-
tweet14085	14085	0,1,2	-
tweet14086	14086	0,1,2	-
tweet14087	14087	0,1,2	-
tweet14088	14088	0,1,2	-
tweet14089	14089	0,1,2	-
tweet14090	14090	0,1,2	-
tweet14091	14091	0,1,2	-
tweet14092	14092	0,1,2	-
tweet14093	14093	0,1,2	-
tweet14094	14094	0,1,2	-
tweet14095	14095	0,1,2	-
tweet14096	14096	0,1,2	-
tweet14097	14097	0,1,2	-
tweet14098	14098	0,1,2	-
tweet14099	14099	0,1,2	-
tweet14100	14100	0,1,2	-
tweet14101	14101	0,1,2	-
tweet14102	14102	0,1,2	-
tweet14103	14103	0,1,2	-
tweet14104	14104	0,1,2	-
tweet14105	14105	0,1,2	-
tweet14106	14106	0,1,2	-
tweet14107	14107	0,1,2	-
tweet14108	14108	0,1,2	-
tweet14109	14109	0,1,2	-
tweet14110	14110	0,1,2	-
tweet14111	14111	0,1,2	-
tweet14112	14112	0,1,2	-
tweet14113	14113	0,1,2	-
tweet14114	14114	0,1,2	-
tweet14115	14115	0,1,2	-
tweet14116	14116	0,1,2	-
tweet14117	14117	0,1,2	-
tweet14118	14118	0,1,2	-
tweet14119	14119	0,1,2	-
tweet14120	14120	0,1,2	-
tweet14121	14121	0,1,2	-
tweet14122	14122	0,1,2	-
tweet14123	14123	0,1,2	-
tweet14124	14124	0,1,2	-
tweet14125	14125	0,1,2	-
tweet14126	14126	0,1,2	-
tweet14127	14127	0,1,2	-
tweet14128	14128	0,1,2	-
tweet14129	14129	0,1,2	-
tweet14130	14130	0,1,2	-
tweet14131	14131	0,1,2	-
tweet14132	14132	0,1,2	-
tweet14133	14133	0,1,2	-
tweet14134	14134	0,1,2	-
tweet14135	14135	0,1,2	-
tweet14136	14136	0,1,2	-
tweet14137	14137	0,1,2	-
tweet14138	14138	0,1,2	-
tweet14139	14139	0,1,2	-
tweet14140	14140	0,1,2	-
tweet14141	14141	0,1,2	-
tweet14142	14142	0,1,2	-
tweet14143	14143	0,1,2	-
tweet14144	14144	0,1,2	-
tweet14145	14145	0,1,2	-
tweet14146	14146	0,1,2	-
tweet14147	14147	0,1,2	-
tweet14148	14148	0,1,2	-
tweet14149	14149	0,1,2	-
tweet14150	14150	0,1,2	-
tweet14151	14151	0,1,2	-
tweet14152	14152	0,1,2	-
tweet14153	14153	0,1,2	-
tweet14154	14154	0,1,2	-
tweet14155	14155	0,1,2	-
tweet14156	14156	0,1,2	-
tweet14157	14157	0,1,2	-
tweet14158	14158	0,1,2	-
tweet14159	14159	0,1,2	-
tweet14160	14160	0,1,2	-
tweet14161	14161	0,1,2	-
tweet14162	14162	0,1,2	-
tweet14163	14163	0,1,2	-
tweet14164	14164	0,1,2	-
tweet14165	14165	0,1,2	-
tweet14166	14166	0,1,2	-
tweet14167	14167	0,1,2	-
tweet14168	14168	0,1,2	-
tweet14169	14169	0,1,2	-
tweet14170	14170	0,1,2	-
tweet14171	14171	0,1,2	-
tweet14172	14172	0,1,2	-
tweet14173	14173	0,1,2	-
tweet14174	14174	0,1,2	-
tweet14175	14175	0,1,2	-
tweet14176	14176	0,1,2	-
tweet14177	14177	0,1,2	-
tweet14178	14178	0,1,2	-
tweet14179	14179	0,1,2	-
tweet14180	14180	0,1,2	-
tweet14181	14181	0,1,2	-
tweet14182	14182	0,1,2	-
tweet14183	14183	0,1,2	-
tweet14184	14184	0,1,2	-
tweet14185	14185	0,1,2	-
tweet14186	14186	0,1,2	-
tweet14187	14187	0,1,2	-
tweet14188	14188	0,1,2	-
tweet14189	14189	0,1,2	-
tweet14190	14190	0,1,2	-
tweet14191	14191	0,1,2	-
tweet14192	14192	0,1,2	-
tweet14193	14193	0,1,2	-
tweet14194	14194	0,1,2	-
tweet14195	14195	0,1,2	-
tweet14196	14196	0,1,2	-
tweet14197	14197	0,1,2	-
tweet14198	14198	0,1,2	-
tweet14199	14199	0,1,2	-
tweet14200	14200	0,1,2	-
tweet14201	14201	0,1,2	-
tweet14202	14202	0,1,2	-
tweet14203	14203	0,1,2	-
tweet14204	14204	0,1,2	-
tweet14205	14205	0,1,2	-
tweet14206	14206	0,1,2	-
tweet14207	14207	0,1,2	-
tweet14208	14208	0,1,2	-
tweet14209	14209	0,1,2	-
tweet14210	14210	0,1,2	-
tweet14211	14211	0,1,2	-
tweet14212	14212	0,1,2	-
tweet14213	14213	0,1,2	-
tweet14214	14214	0,1,2	-
tweet14215	14215	0,1,2	-
tweet14216	14216	0,1,2	-
tweet14217	14217	0,1,2	-
tweet14218	14218	0,1,2	-
tweet14219	14219	0,1,2	-
tweet14220	14220	0,1,2	-
tweet14221	14221	0,1,2	-
tweet14222	14222	0,1,2	-
tweet14223	14223	0,1,2	-
tweet14224	14224	0,1,2	-
tweet14225	14225	0,1,2	-
tweet14226	14226	0,1,2	-
tweet14227	14227	0,1,2	-
tweet14228	14228	0,1,2	-
tweet14229	14229	0,1,2	-
tweet14230	14230	0,1,2	-
tweet14231	14231	0,1,2	-
tweet14232	14232	0,1,2	-
tweet14233	14233	0,1,2	-
tweet14234	14234	0,1,2	-
tweet14235	14235	0,1,2	-
tweet14236	14236	0,1,2	-
tweet14237	14237	0,1,2	-
tweet14238	14238	0,1,2	-
tweet14239	14239	0,1,2	-
tweet14240	14240	0,1,2	-
tweet14241	14241	0,1,2	-
tweet14242	14242	0,1,2	-
tweet14243	14243	0,1,2	-
tweet14244	14244	0,1,2	-
tweet14245	14245	0,1,2	-
tweet14246	14246	0,1,2	-
tweet14247	14247	0,1,2	-
tweet14248	14248	0,1,2	-
tweet14249	14249	0,1,2	-
tweet14250	14250	0,1,2	-
tweet14251	14251	0,1,2	-
tweet14252	14252	0,1,2	-
tweet14253	14253	0,1,2	-
tweet14254	14254	0,1,2	-
tweet14255	14255	0,1,2	-
tweet14256	14256	0,1,2	-
tweet14257	14257	0,1,2	-
tweet14258	14258	0,1,2	-
tweet14259	14259	0,1,2	-
tweet14260	14260	0,1,2	-
tweet14261	14261	0,1,2	-
tweet14262	14262	0,1,2	-
tweet14263	14263	0,1,2	-
tweet14264	14264	0,1,2	-
tweet14265	14265	0,1,2	-
tweet14266	14266	0,1,2	-
tweet14267	14267	0,1,2	-
tweet14268	14268	0,1,2	-
tweet14269	14269	0,1,2	-
tweet14270	14270	0,1,2	-
tweet14271	14271	0,1,2	-
tweet14272	14272	0,1,2	-
tweet14273	14273	0,1,2	-
tweet14274	14274	0,1,2	-
tweet14275	14275	0,1,2	-
tweet14276	14276	0,1,2	-
tweet14277	14277	0,1,2	-
tweet14278	14278	0,1,2	-
tweet14279	14279	0,1,2	-
tweet14280	14280	0,1,2	-
tweet14281	14281	0,1,2	-
tweet14282	14282	0,1,2	-
tweet14283	14283	0,1,2	-
tweet14284	14284	0,1,2	-
tweet14285	14285	0,1,2	-
tweet14286	14286	0,1,2	-
tweet14287	14287	0,1,2	-
tweet14288	14288	0,1,2	-
tweet14289	14289	0,1,2	-
tweet14290	14290	0,1,2	-
tweet14291	14291	0,1,2	-
tweet14292	14292	0,1,2	-
tweet14293	14293	0,1,2	-
tweet14294	14294	0,1,2	-
tweet14295	14295	0,1,2	-
tweet14296	14296	0,1,2	-
tweet14297	14297	0,1,2	-
tweet14298	14298	0,1,2	-
tweet14299	14299	0,1,2	-
tweet14300	14300	0,1,2	-
tweet14301	14301	0,1,2	-
tweet14302	14302	0,1,2	-
tweet14303	14303	0,1,2	-
tweet14304	14304	0,1,2	-
tweet14305	14305	0,1,2	-
tweet14306	14306	0,1,2	-
tweet14307	14307	0,1,2	-
tweet14308	14308	0,1,2	-
tweet14309	14309	0,1,2	-
tweet14310	14310	0,1,2	-
tweet14311	14311	0,1,2	-
tweet14312	14312	0,1,2	-
tweet14313	14313	0,1,2	-
tweet14314	14314	0,1,2	-
tweet14315	14315	0,1,2	-
tweet14316	14316	0,1,2	-
tweet14317	14317	0,1,2	-
tweet14318	14318	0,1,2	-
tweet14319	14319	0,1,2	-
tweet14320	14320	0,1,2	-
tweet14321	14321	0,1,2	-
tweet14322	14322	0,1,2	-
tweet14323	14323	0,1,2	-
tweet14324	14324	0,1,2	-
tweet14325	14325	0,1,2	-
tweet14326	14326	0,1,2	-
tweet14327	14327	0,1,2	-
tweet14328	14328	0,1,2	-
tweet14329	14329	0,1,2	-
tweet14330	14330	0,1,2	-
tweet14331	14331	0,1,2	-
tweet14332	14332	0,1,2	-
tweet14333	14333	0,1,2	-
tweet14334	14334	0,1,2	-
tweet14335	14335	0,1,2	-
tweet14336	14336	0,1,2	-
tweet14337	14337	0,1,2	-
tweet14338	14338	0,1,2	-
tweet14339	14339	0,1,2	-
tweet14340	14340	0,1,2	-
tweet14341	14341	0,1,2	-
tweet14342	14342	0,1,2	-
tweet14343	14343	0,1,2	-
tweet14344	14344	0,1,2	-
tweet14345	14345	0,1,2	-
tweet14346	14346	0,1,2	-
tweet14347	14347	0,1,2	-
tweet14348	14348	0,1,2	-
tweet14349	14349	0,1,2	-
tweet14350	14350	0,1,2	-
tweet14351	14351	0,1,2	-
tweet14352	14352	0,1,2	-
tweet14353	14353	0,1,2	-
tweet14354	14354	0,1,2	-
tweet14355	14355	0,1,2	-
tweet14356	14356	0,1,2	-
tweet14357	14357	0,1,2	-
tweet14358	14358	0,1,2	-
tweet14359	14359	0,1,2	-
tweet14360	14360	0,1,2	-
tweet14361	14361	0,1,2	-
tweet14362	14362	0,1,2	-
tweet14363	14363	0,1,2	-
tweet14364	14364	0,1,2	-
tweet14365	14365	0,1,2	-
tweet14366	14366	0,1,2	-
tweet14367	14367	0,1,2	-
tweet14368	14368	0,1,2	-
tweet14369	14369	0,1,2	-
tweet14370	14370	0,1,2	-
tweet14371	14371	0,1,2	-
tweet14372	14372	0,1,2	-
tweet14373	14373	0,1,2	-
tweet14374	14374	0,1,2	-
tweet14375	14375	0,1,2	-
tweet14376	14376	0,1,2	-
tweet14377	14377	0,1,2	-
tweet14378	14378	0,1,2	-
tweet14379	14379	0,1,2	-
tweet14380	14380	0,1,2	-
tweet14381	14381	0,1,2	-
tweet14382	14382	0,1,2	-
tweet14383	14383	0,1,2	-
tweet14384	14384	0,1,2	-
tweet14385	14385	0,1,2	-
tweet14386	14386	0,1,2	-
tweet14387	14387	0,1,2	-
tweet14388	14388	0,1,2	-
tweet14389	14389	0,1,2	-
tweet14390	14390	0,1,2	-
tweet14391	14391	0,1,2	-
tweet14392	14392	0,1,2	-
tweet14393	14393	0,1,2	-
tweet14394	14394	0,1,2	-
tweet14395	14395	0,1,2	-
tweet14396	14396	0,1,2	-
tweet14397	14397	0,1,2	-
tweet14398	14398	0,1,2	-
tweet14399	14399	0,1,2	-
tweet14400	14400	0,1,2	-
tweet14401	14401	0,1,2	-
tweet14402	14402	0,1,2	-
tweet14403	14403	0,1,2	-
tweet14404	14404	0,1,2	-
tweet14405	14405	0,1,2	-
tweet14406	14406	0,1,2	-
tweet14407	14407	0,1,2	-
tweet14408	14408	0,1,2	-
tweet14409	14409	0,1,2	-
tweet14410	14410	0,1,2	-
tweet14411	14411	0,1,2	-
tweet14412	14412	0,1,2	-
tweet14413	14413	0,1,2	-
tweet14414	14414	0,1,2	-
tweet14415	14415	0,1,2	-
tweet14416	14416	0,1,2	-
tweet14417	14417	0,1,2	-
tweet14418	14418	0,1,2	-
tweet14419	14419	0,1,2	-
tweet14420	14420	0,1,2	-
tweet14421	14421	0,1,2	-
tweet14422	14422	0,1,2	-
tweet14423	14423	0,1,2	-
tweet14424	14424	0,1,2	-
tweet14425	14425	0,1,2	-
tweet14426	14426	0,1,2	-
tweet14427	14427	0,1,2	-
tweet14428	14428	0,1,2	-
tweet14429	14429	0,1,2	-
tweet14430	14430	0,1,2	-
tweet14431	14431	0,1,2	-
tweet14432	14432	0,1,2	-
tweet14433	14433	0,1,2	-
tweet14434	14434	0,1,2	-
tweet14435	14435	0,1,2	-
tweet14436	14436	0,1,2	-
tweet14437	14437	0,1,2	-
tweet14438	14438	0,1,2	-
tweet14439	14439	0,1,2	-
tweet14440	14440	0,1,2	-
tweet14441	14441	0,1,2	-
tweet14442	14442	0,1,2	-
tweet14443	14443	0,1,2	-
tweet14444	14444	0,1,2	-
tweet14445	14445	0,1,2	-
tweet14446	14446	0,1,2	-
tweet14447	14447	0,1,2	-
tweet14448	14448	0,1,2	-
tweet14449	14449	0,1,2	-
tweet14450	14450	0,1,2	-
tweet14451	14451	0,1,2	-
tweet14452	14452	0,1,2	-
tweet14453	14453	0,1,2	-
tweet14454	14454	0,1,2	-
tweet14455	14455	0,1,2	-
tweet14456	14456	0,1,2	-
tweet14457	14457	0,1,2	-
tweet14458	14458	0,1,2	-
tweet14459	14459	0,1,2	-
tweet14460	14460	0,1,2	-
tweet14461	14461	0,1,2	-
tweet14462	14462	0,1,2	-
tweet14463	14463	0,1,2	-
tweet14464	14464	0,1,2	-
tweet14465	14465	0,1,2	-
tweet14466	14466	0,1,2	-
tweet14467	14467	0,1,2	-
tweet14468	14468	0,1,2	-
tweet14469	14469	0,1,2	-
tweet14470	14470	0,1,2	-
tweet14471	14471	0,1,2	-
tweet14472	14472	0,1,2	-
tweet14473	14473	0,1,2	-
tweet14474	14474	0,1,2	-
tweet14475	14475	0,1,2	-
tweet14476	14476	0,1,2	-
tweet14477	14477	0,1,2	-
tweet14478	14478	0,1,2	-
tweet14479	14479	0,1,2	-
tweet14480	14480	0,1,2	-
tweet14481	14481	0,1,2	-
tweet14482	14482	0,1,2	-
tweet14483	14483	0,1,2	-
tweet14484	14484	0,1,2	-
tweet14485	14485	0,1,2	-
tweet14486	14486	0,1,2	-
tweet14487	14487	0,1,2	-
tweet14488	14488	0,1,2	-
tweet14489	14489	0,1,2	-
tweet14490	14490	0,1,2	-
tweet14491	14491	0,1,2	-
tweet14492	14492	0,1,2	-
tweet14493	14493	0,1,2	-
tweet14494	14494	0,1,2	-
tweet14495	14495	0,1,2	-
tweet14496	14496	0,1,2	-
tweet14497	14497	0,1,2	-
tweet14498	14498	0,1,2	-
tweet14499	14499	0,1,2	-
tweet14500	14500	0,1,2	-
tweet14501	14501	0,1,2	-
tweet14502	14502	0,1,2	-
tweet14503	14503	0,1,2	-
tweet14504	14504	0,1,2	-
tweet14505	14505	0,1,2	-
tweet14506	14506	0,1,2	-
tweet14507	14507	0,1,2	-
tweet14508	14508	0,1,2	-
tweet14509	14509	0,1,2	-
tweet14510	14510	0,1,2	-
tweet14511	14511	0,1,2	-
tweet14512	14512	0,1,2	-
